Handle,Timestamp,Content,Comments,Retweets,Likes
@brian_armstrong,2022-11-16T00:01:56.000Z,Reminds me of a puppy - do want,73,16,186
@Aella_Girl,2022-11-15T19:19:52.000Z,"Are u an effective altruist?? || If you push the button, you receive 1 million dollars, but someone random you don't know, somewhere in the world, with no connection to you or anyone you know, will die. This can't be traced to you, and appears to be of natural circumstances. You:",198,88,252
@AutismCapital,2022-11-15T01:47:18.000Z,"The NYT article was unquestionably soft. They're in a precarious situation. On the one hand, Sam stole $10 billion. On the other, Sam represents globalist values they love. And on the whole, they've promoted him and he is a huge dem donor. This is why we need citizen journalism.",158,901,"6,009"
@SenToomey,2022-11-12T00:43:33.000Z,"The impact to Americans from today’s bankruptcy filing by  might have been mitigated if there were a sensible, legislatively authorized, American regulatory framework for digital assets.",227,233,"1,928"
@SenToomey,2022-11-10T18:22:28.000Z,"More broadly speaking, the crypto sector has been operating with far too much ambiguity because (a) regulators refuse to give well-meaning actors clear guidance and (b) lawmakers refuse to act.

We should start by finding common ground in the lame duck with stablecoin regulation.",84,195,"1,137"
@adamscochran,2022-11-10T18:39:57.000Z,"The fact  is on Bloomberg right now, noting that this incident is partly the SEC's fault by not giving the right clarity and rules makes her my hero. No other investor, politician or regulator has yet had the guts to point out the flaws in the system.

Bad ass.",97,305,"2,030"
@petejkim,2022-11-10T17:09:47.000Z,Test-driving the zkEVM testnet on . The future is almost here.,18,70,324
@coinbase,2022-11-10T21:03:04.000Z,"""For Coinbase, this is a non-issue... We hold customer funds one-to-one backed."" — ",300,693,"2,706"
@jespow,2022-11-10T09:19:26.000Z,"1/ This industry is made up of so many smart, passionate, open-minded, welcoming people, with genuine humanitarian interest at heart.

I know we're going to get past this. True believers will not be deterred. But, this is a massive setback. I'm really trying to control my rage.",865,"4,955",16.6K
@brian_armstrong,2022-11-10T12:44:40.000Z,Well said,67,104,984
@brian_armstrong,2022-11-10T01:05:52.000Z,"http://FTX.com was an offshore exchange not regulated by the SEC.

The problem is that the SEC failed to create regulatory clarity here in the US, so many American investors (and 95% of trading activity) went offshore.

Punishing US companies for this makes no sense.","1,131","5,089",25.9K
@NanaMurugesan,2022-11-08T00:21:08.000Z,"Thrilled to be in Tokyo, and announce how we are elevating the  experience to serve our local community. Read more about our recent updates",14,20,109
@htormey,2022-11-08T20:54:42.000Z,Ethereum developer tip: Coinbase wallet extension now has an integrated Görli/Sepolia testnet faucet. https://coinbase.com/blog/coinbase-wallet-for-developers-the-best-wallet-for-building-web3…,25,40,165
@brian_armstrong,2022-11-08T21:07:36.000Z,"1/ First off, I have a lot of sympathy for everyone involved in the current situation with FTX - it's stressful any time there is potential for customer loss.",876,"2,140",11.6K
@brian_armstrong,2022-11-08T21:11:00.000Z,"12/ We decided early on to be the most trusted crypto company out there, and the events of the last 24 hours underscore why this has been so important. We'll continue to work with regulators around the world and help build trusted and reliable products for the industry.",44,74,"1,204"
@brian_armstrong,2022-11-08T21:11:10.000Z,13/ Read more about our approach to transparency and risk management on our blog ->,82,83,948
@brian_armstrong,2022-11-08T21:10:46.000Z,"11/ Long term, the crypto industry has an opportunity to build a better system with DeFi and self-custodial wallets that don't rely on trusting 3rd parties. Instead, you can trust in code/math and everything can be publicly auditable on-chain. This is a topic for another day…",92,442,"3,168"
@brian_armstrong,2022-11-08T12:23:43.000Z,"Enjoyed chatting with  of  on the psychology of being a founder, our current crypto markets, and the pros/cons of being a public company. You can check it out here:",34,18,152
@fintechfrank,2022-11-03T20:19:46.000Z,"“As of the end of the quarter, roughly 25% of the 100 largest hedge funds in
the world by reported assets under management have chosen to onboard with Coinbase.” ~ COIN Q3 earnings report 

The institutions are coming?",73,128,723
@brian_armstrong,2022-11-05T06:10:02.000Z,"Thank you  and  for hosting me at #SFF2022 yesterday. We look forward to continuing working with you and your team on pragmatic regulation that protects retail users of crypto, while enabling Web3 innovation.",96,27,186
@brian_armstrong,2022-11-05T06:11:11.000Z,,51,19,98
@twobitidiot,2022-11-04T15:22:11.000Z,"FIN/ Regulate crypto intermediaries & custodians!

Regulate stablecoins!

Create safe harbors, disclosure norms, and fit-for-purpose rules that allow innovation to flourish while safeguarding users.

Stop overly broad, stifling laws!

If it comes down to it:

""No DeFi. No Deal.""",22,33,249
@anoushkavaswani,2022-11-03T21:08:26.000Z,There are only 22 public software companies with a 10B+ market cap right now but 213 software private unicorns ,77,263,"2,146"
@KelseyTuoc,2022-11-03T18:09:25.000Z,"People might think Matt is overstating this but I literally heard it from NYT reporters at the time. There was a top-down decision that tech could not be covered positively, even when there was a true, newsworthy and positive story. I'd never heard anything like it. https://twitter.com/mattyglesias/status/1588190763413868553…",112,811,"4,362"
@sid_coelho,2022-11-02T19:27:57.000Z,"Juggling multiple web3 identities, anon?  has your back",54,8,68
@sid_coelho,2022-11-03T04:25:23.000Z,"A popular NFT founder's twitter handle has been hacked / is being used right now to shill a phishing site that can steal funds 

Love to see the realtime response from Multiple warnings at every step of the way as the dapp tries to steal funds. This is the way.",43,45,191
@zhayitong,2022-11-02T23:13:32.000Z,"I never thought I'd see this day, but I'm basically using the  extension for 95%+ of my crypto activities. it's come SUCH A LONG WAY 

Great work from a team that's been relentlessly listening to customers and shipping improvements over multiple months ",32,22,175
@brian_armstrong,2022-11-03T02:37:16.000Z,1/ I’m deeply grateful to Surojit for leading the product org for the past three years. He’s an exceptional leader and I’ve learned a lot from him.,50,21,262
@brian_armstrong,2022-11-03T02:39:21.000Z,"2/ I’m also fired up to move to a more nimble product group structure serving our three major customer segments: consumers, institutions, and developers. And I’m personally excited to dig in a lot more and help drive the product vision for the company.",30,7,132
@brian_armstrong,2022-11-03T02:40:22.000Z,3/ I’ll continue to drive our mission to increase economic freedom in the world through the adoption of crypto. Let’s go!,33,8,147
@Austen,2022-10-31T22:27:13.000Z,"""The thing I've learned [in working at Tesla] is how to fight against entropy in organizations...

You need someone in a powerful position with a big hammer, who has a big idea and ruthlessly pursues it.

Otherwise everything turns into committees.""",30,61,575
@iampaulgrewal,2022-10-31T22:31:20.000Z,"Earlier today,  asked Judge Torres for permission to file an amicus brief in the SEC case over XRP.  Our point in pretty simple: this is a textbook case of just how critical fair notice is any reasonable notice of due process under law.  1/3",391,463,"1,765"
@brian_armstrong,2022-10-31T21:30:08.000Z,Thank you Satoshi (whoever you are) and the entire #Bitcoin community for starting a revolution 14 years ago. We're just getting started. Bitcoin's impact will be felt for centuries to come.,222,208,"1,622"
@brian_armstrong,2022-10-31T20:35:37.000Z,Glad to see  encouraging better rule making for DAOs with the CFTC.,24,7,71
@iampaulgrewal,2022-10-31T15:11:43.000Z,"Crypto talks a lot about the Travel Rule--its purpose, what FATF expects, and the challenge of making it work in crypto.  But talk must proceed in parallel with action.",20,6,41
@brian_armstrong,2022-10-28T15:55:17.000Z,Apple has been blocking various features in crypto apps for some time as well.,190,51,381
@brian_armstrong,2022-10-27T18:58:32.000Z,"1 in 7 US voters now hold crypto
strongly bi-partisan as well",85,32,230
@crypto_council,2022-10-26T12:36:39.000Z,"New poll out today: 1 in 7 voters hold #crypto - and say they are ready to vote for pro-crypto candidates. 

Could crypto play an important role in the upcoming midterm elections? Let's dive in ",35,39,136
@brian_armstrong,2022-10-27T18:51:53.000Z,,115,74,472
@brian_armstrong,2022-10-25T20:14:58.000Z,"How does this serve America's interests?

Lack of regulatory clarity is harming American investors, and driving the industry offshore.",378,166,885
@brian_armstrong,2022-10-25T18:28:35.000Z,"""Gary Gensler’s lone crusade against digital assets represents a bad policy choice that will translate into really bad politics for Democrats"" https://thecommonssector.substack.com/p/a-case-study-of-the-electoral-power?sd=pf…",151,94,509
@brian_armstrong,2022-10-24T19:10:05.000Z,"Great to see Coinbase Prime providing custody to DAOs like  and great way to keep supporting USDC as well.

We're excited to work with more DAOs over time.",91,31,225
@brian_armstrong,2022-10-22T22:08:34.000Z,Love it. Coinbase was born in chaos. Every down cycle we get stronger.,122,42,365
@HaunVentures,2022-10-22T04:14:55.000Z,A highlight this week for our team was screening the  documentary  in San Francisco with a theater full of founders. Congrats  ,44,8,92
@brian_armstrong,2022-10-22T15:39:57.000Z,"Avoid tribalism, think for yourself, appreciate nuance, and consume news responsibly (it’s addictive, and often incorrect).",83,117,680
@brian_armstrong,2022-10-22T15:50:13.000Z,Some startup ideas in here.,31,1,77
@brian_armstrong,2022-10-22T16:07:55.000Z,"Worth noting: there is still quality news out there, and legitimate journalists/writers trying their best despite the sometimes bad incentives/race to bottom. Need to find and reward those people doing the difficult work.",24,10,83
@coinbase,2022-10-20T13:30:13.000Z,We're making it easier to buy USDC  Coinbase users around the world can now buy USDC with their local currency with no commission fees.,652,527,948
@lexfridman,2022-10-20T16:27:53.000Z,"Here's my conversation with Balaji Srinivasan (). We talk for almost 8 hours about how to fix government, social media, science, and the FDA. This was a wild and fascinating ride through ideas of how to build systems that empower human flourishing. https://youtube.com/watch?v=VeH7qKZr0WI…",749,"1,252","6,946"
@brian_armstrong,2022-10-22T01:53:04.000Z,,107,187,813
@brian_armstrong,2022-10-22T01:58:53.000Z,Some excellent points here from  - beautifully written.,20,14,233
@brian_armstrong,2022-10-22T02:00:36.000Z,"And FWIW my understanding is  is aligned with protecting DeFi as well, which is great.",84,17,181
@brian_armstrong,2022-10-22T01:59:27.000Z,"Worth stating for the record, DeFi should be protected in any legislation that seeks to regulate centralized exchanges and custodians. Thanks to  and  for trying to get this right.",118,182,"1,048"
@forwardcap,2022-10-19T21:07:35.000Z,"The only thing more impressive than Tesla's revenue growth is its operating leverage

One of the most capital efficient businesses in any industry$TSLA",118,378,"1,798"
